"YearStart","YearEnd","LocationAbbr","State","Datasource","Class","Topic","Question","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Alt","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Total","Gender","Grade","Race.Ethnicity","GeoLocation","ClassID","TopicID","QuestionID","DataValueTypeID","LocationID","StratificationCategory1","Stratification1","StratificationCategoryId1","StratificationID1","FID","Prevalence_in_the_States","SHAPE_Length","SHAPE_Area","prevalence_scale","amount_of_students"
2015,2015,"AZ","Arizona","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",32.1,32.1,"","",27.4,37.2,1102,"","Male","","","(34.86597028, -111.763811277)","PA","PA1","Q048","VALUE",4,"Gender","Male","GEN","MALE",43,28.4,8044184.23304366,3562685913793.35,"Low",353.742
2015,2015,"NC","North Carolina","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",18.2,18.2,"","",9.8,31.2,1296,"","","11th","","(35.466220975, -79.159250463)","PA","PA1","Q049","VALUE",37,"Grade","11th","GRADE","GRADE11",27,30.1,6714056.23757219,1495755986090.79,"Medium",235.872
2015,2015,"DE","Delaware","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Hawaiian/Pacific Islander","(39.008830667, -75.577741168)","PA","PA1","Q048","VALUE",10,"Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",46,29.7,1383604.11753278,59081101616.5539,"Low",NA
2015,2015,"NE","Nebraska","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",18.5,18.5,"","",13.1,25.6,352,"","","10th","","(41.641040988001, -99.365720623)","OWS","OWS1","Q039","VALUE",31,"Grade","10th","GRADE","GRADE10",17,31.4,6921599.98880176,2207444436435.34,"Medium",65.12
2015,2015,"VA","Virginia","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",16.1,16.1,"","",10.9,23.1,291,"","","","2 or more races","(37.542680674, -78.457890463)","OWS","OWS1","Q039","VALUE",51,"Race/Ethnicity","2 or more races","RACE","RACE2PLUS",7,29.2,7710803.89869229,1158804356933.99,"Low",46.851
2015,2015,"ME","Maine","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",14.7,14.7,"","",10.6,20.1,339,"","","","2 or more races","(45.254228894001, -68.985031336)","OWS","OWS1","Q039","VALUE",23,"Race/Ethnicity","2 or more races","RACE","RACE2PLUS",41,30,5560035.36660915,990384869184.921,"Medium",49.833
2015,2015,"MI","Michigan","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","American Indian/Alaska Native","(44.661319543001, -84.71439027)","PA","PA1","Q048","VALUE",26,"Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",11,31.2,12407988.0244766,1657221839418.83,"Medium",NA
2015,2015,"MO","Missouri","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",13.5,13.5,"","",10.6,17.1,383,"","","11th","","(38.635790776, -92.566300053)","OWS","OWS1","Q039","VALUE",29,"Grade","11th","GRADE","GRADE11",21,32.4,7165632.96877297,1949020823655.51,"Medium",51.705
2015,2015,"MS","Mississippi","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",24.3,24.3,"","",19.8,29.5,1104,"","Female","","","(32.745510099, -89.538030825)","PA","PA1","Q049","VALUE",28,"Gender","Female","GEN","FEMALE",25,35.6,5834201.76787132,1327853198175.37,"Medium",268.272
2015,2015,"IN","Indiana","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Asian","(39.766910452, -86.149960194)","FV","FV1","Q020","VALUE",18,"Race/Ethnicity","Asian","RACE","RACEASN",32,31.3,4858882.21795382,1010364222333.8,"Medium",NA
2015,2015,"VA","Virginia","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",NA,"Value",31.2,31.2,"","",24.7,38.4,368,"","","","2 or more races","(37.542680674, -78.457890463)","TV","TV1","Q059","VALUE",51,"Race/Ethnicity","2 or more races","RACE","RACE2PLUS",7,29.2,7710803.89869229,1158804356933.99,"Low",114.816
2015,2015,"OK","Oklahoma","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",25.3,25.3,"","",21.4,29.6,766,"","Female","","","(35.472031356, -97.521070214)","SD","SD1","Q058","VALUE",40,"Gender","Female","GEN","FEMALE",29,33.9,7857119.57078742,1982448890144.3,"Medium",193.798
2015,2015,"ME","Maine","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",5.8,5.8,"","",3.9,8.5,8853,"Total","","","","(45.254228894001, -68.985031336)","PA","PA1","Q049","VALUE",23,"Total","Total","OVR","OVERALL",41,30,5560035.36660915,990384869184.921,"Medium",513.474
2015,2015,"WY","Wyoming","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",10.8,10.8,"","",8,14.5,765,"","","9th","","(43.235541343, -108.109830353)","OWS","OWS1","Q038","VALUE",56,"Grade","9th","GRADE","GRADE09",30,29,6860971.19013795,2897400399041.46,"Low",82.62
2015,2015,"ID","Idaho","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",NA,"Value",27.1,27.1,"","",22.8,31.8,370,"","","","Hispanic","(43.682630005, -114.363730042)","TV","TV1","Q059","VALUE",16,"Race/Ethnicity","Hispanic","RACE","RACEHIS",12,28.6,9081125.22209832,2593598268244.12,"Low",100.27
2015,2015,"NE","Nebraska","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Non-Hispanic Black","(41.641040988001, -99.365720623)","TV","TV1","Q059","VALUE",31,"Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",17,31.4,6921599.98880176,2207444436435.34,"Medium",NA
2015,2015,"ID","Idaho","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",14.3,14.3,"","",11.4,17.7,502,"","","10th","","(43.682630005, -114.363730042)","OWS","OWS1","Q039","VALUE",16,"Grade","10th","GRADE","GRADE10",12,28.6,9081125.22209832,2593598268244.12,"Low",71.786
2015,2015,"NC","North Carolina","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",17.1,17.1,"","",12.9,22.4,981,"","","","Hispanic","(35.466220975, -79.159250463)","SD","SD1","Q058","VALUE",37,"Race/Ethnicity","Hispanic","RACE","RACEHIS",27,30.1,6714056.23757219,1495755986090.79,"Medium",167.751
2015,2015,"PA","Pennsylvania","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",17.1,17.1,"","",12.5,23,1723,"","","","Non-Hispanic White","(40.793730152, -77.860700294)","PA","PA1","Q049","VALUE",42,"Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",47,30,5024348.11219534,1288451936889.14,"Medium",294.633
2015,2015,"MT","Montana","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Hawaiian/Pacific Islander","(47.066528972, -109.424420645)","OWS","OWS1","Q039","VALUE",30,"Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",15,23.6,9745471.75354953,4371466366614.52,"Low",NA
2015,2015,"FL","Florida","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",NA,"Value",27.1,27.1,"","",24.9,29.4,2041,"","","","Hispanic","(28.932040377, -81.928960539)","TV","TV1","Q059","VALUE",12,"Race/Ethnicity","Hispanic","RACE","RACEHIS",13,26.8,10533929.1444184,1674411223041.2,"Low",553.111
2015,2015,"IN","Indiana","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",16.1,16.1,"","",12,21.1,629,"","","10th","","(39.766910452, -86.149960194)","OWS","OWS1","Q038","VALUE",18,"Grade","10th","GRADE","GRADE10",32,31.3,4858882.21795382,1010364222333.8,"Medium",101.269
2015,2015,"MT","Montana","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",16.3,16.3,"","",12.4,21.1,298,"","","","Hispanic","(47.066528972, -109.424420645)","OWS","OWS1","Q038","VALUE",30,"Race/Ethnicity","Hispanic","RACE","RACEHIS",15,23.6,9745471.75354953,4371466366614.52,"Low",48.574
2015,2015,"AR","Arkansas","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Hawaiian/Pacific Islander","(34.748650124, -92.274490743)","OWS","OWS1","Q039","VALUE",5,"Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",24,34.5,5707634.00276971,1488699273848.93,"Medium",NA
2015,2015,"DE","Delaware","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","American Indian/Alaska Native","(39.008830667, -75.577741168)","PA","PA1","Q049","VALUE",10,"Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",46,29.7,1383604.11753278,59081101616.5539,"Low",NA
2015,2015,"MS","Mississippi","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",21.2,21.2,"","",18.7,24,2129,"Total","","","","(32.745510099, -89.538030825)","PA","PA1","Q048","VALUE",28,"Total","Total","OVR","OVERALL",25,35.6,5834201.76787132,1327853198175.37,"Medium",451.348
2015,2015,"SC","South Carolina","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",26.5,26.5,"","",21.3,32.5,679,"","Female","","","(33.998821303, -81.045371207)","SD","SD1","Q058","VALUE",45,"Gender","Female","GEN","FEMALE",40,31.7,4370940.54750344,878270407919.019,"Medium",179.935
2015,2015,"OK","Oklahoma","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",NA,"Value",26.6,26.6,"","",21.5,32.4,307,"","","","Hispanic","(35.472031356, -97.521070214)","TV","TV1","Q059","VALUE",40,"Race/Ethnicity","Hispanic","RACE","RACEHIS",29,33.9,7857119.57078742,1982448890144.3,"Medium",81.662
2015,2015,"ID","Idaho","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","2 or more races","(43.682630005, -114.363730042)","OWS","OWS1","Q038","VALUE",16,"Race/Ethnicity","2 or more races","RACE","RACE2PLUS",12,28.6,9081125.22209832,2593598268244.12,"Low",NA
2015,2015,"ND","North Dakota","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",14.9,14.9,"","",11.6,19,536,"","","10th","","(47.475319779, -100.118421049)","OWS","OWS1","Q038","VALUE",38,"Grade","10th","GRADE","GRADE10",51,31,5872756.35857996,2013151767399.38,"Medium",79.864
2015,2015,"FL","Florida","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",30.3,30.3,"","",27,33.8,2951,"","Male","","","(28.932040377, -81.928960539)","PA","PA1","Q049","VALUE",12,"Gender","Male","GEN","MALE",13,26.8,10533929.1444184,1674411223041.2,"Low",894.153
2015,2015,"ND","North Dakota","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",38.7,38.7,"","",34.2,43.4,484,"","","11th","","(47.475319779, -100.118421049)","FV","FV1","Q021","VALUE",38,"Grade","11th","GRADE","GRADE11",51,31,5872756.35857996,2013151767399.38,"Medium",187.308
2015,2015,"AL","Alabama","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Hawaiian/Pacific Islander","(32.840571122, -86.631860762)","OWS","OWS1","Q038","VALUE",1,"Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",38,35.6,5750657.81244629,1442806615250.92,"Medium",NA
2015,2015,"SC","South Carolina","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",15.2,15.2,"","",9.6,23.3,672,"","Female","","","(33.998821303, -81.045371207)","PA","PA1","Q049","VALUE",45,"Gender","Female","GEN","FEMALE",40,31.7,4370940.54750344,878270407919.019,"Medium",102.144
2015,2015,"WV","West Virginia","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",18.3,18.3,"","",15.2,21.8,798,"","Female","","","(38.665510202, -80.712640135)","PA","PA1","Q048","VALUE",54,"Gender","Female","GEN","FEMALE",31,35.6,5374279.69717876,685167361615.589,"Medium",146.034
2015,2015,"ME","Maine","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",10.2,10.2,"","",6.5,15.7,286,"","","","Asian","(45.254228894001, -68.985031336)","OWS","OWS1","Q039","VALUE",23,"Race/Ethnicity","Asian","RACE","RACEASN",41,30,5560035.36660915,990384869184.921,"Medium",29.172
2015,2015,"CT","Connecticut","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","American Indian/Alaska Native","(41.56266102, -72.649840952)","PA","PA1","Q049","VALUE",9,"Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",35,25.3,1780630.95573379,145421898735.938,"Low",NA
2015,2015,"NC","North Carolina","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",3.6,3.6,"","",1.4,9,159,"","","","Asian","(35.466220975, -79.159250463)","OWS","OWS1","Q039","VALUE",37,"Race/Ethnicity","Asian","RACE","RACEASN",27,30.1,6714056.23757219,1495755986090.79,"Medium",5.724
